Date,Open,High,Low,Close,Adj Close,Volume
2019-02-20,2779.050049,2789.879883,2774.060059,2784.699951,2784.699951,3904830000
2019-02-21,2780.239990,2781.580078,2764.550049,2774.879883,2774.879883,3598260000
2019-02-22,2780.669922,2794.199951,2779.110107,2792.669922,2792.669922,3429350000
2019-02-25,2804.350098,2813.489990,2794.989990,2796.110107,2796.110107,3860260000
2019-02-26,2792.360107,2803.120117,2789.469971,2793.899902,2793.899902,3676200000
2019-02-27,2787.500000,2795.760010,2775.129883,2792.379883,2792.379883,3771790000
2019-02-28,2788.110107,2793.729980,2782.510010,2784.489990,2784.489990,4445780000
2019-03-01,2798.219971,2808.020020,2787.379883,2803.689941,2803.689941,3994950000
2019-03-04,2814.370117,2816.879883,2767.659912,2792.810059,2792.810059,3949730000
2019-03-05,2794.409912,2796.439941,2782.969971,2789.649902,2789.649902,3631380000
2019-03-06,2790.270020,2790.270020,2768.689941,2771.449951,2771.449951,3800180000
2019-03-07,2766.530029,2767.250000,2739.090088,2748.929932,2748.929932,3932150000
2019-03-08,2730.790039,2744.129883,2722.270020,2743.070068,2743.070068,3424300000
2019-03-11,2747.610107,2784.000000,2747.610107,2783.300049,2783.300049,3764850000
2019-03-12,2787.340088,2798.320068,2786.729980,2791.520020,2791.520020,3432340000
2019-03-13,2799.780029,2821.239990,2799.780029,2810.919922,2810.919922,3782250000
2019-03-14,2810.379883,2815.000000,2803.459961,2808.479980,2808.479980,3505670000
2019-03-15,2810.790039,2830.729980,2810.790039,2822.479980,2822.479980,5969780000
2019-03-18,2822.610107,2835.409912,2821.989990,2832.939941,2832.939941,3620770000
2019-03-19,2840.760010,2852.419922,2823.270020,2832.570068,2832.570068,3650740000
2019-03-20,2831.340088,2843.540039,2812.429932,2824.229980,2824.229980,3779160000
2019-03-21,2819.719971,2860.310059,2817.379883,2854.879883,2854.879883,3612620000
2019-03-22,2844.520020,2846.159912,2800.469971,2800.709961,2800.709961,4253730000
2019-03-25,2796.010010,2809.790039,2785.020020,2798.360107,2798.360107,3406110000
2019-03-26,2812.659912,2829.870117,2803.989990,2818.459961,2818.459961,3288570000
2019-03-27,2819.719971,2825.560059,2787.719971,2805.370117,2805.370117,3422400000
2019-03-28,2809.399902,2819.709961,2798.770020,2815.439941,2815.439941,3185460000
2019-03-29,2828.270020,2836.030029,2819.229980,2834.399902,2834.399902,3752520000
2019-04-01,2848.629883,2869.399902,2848.629883,2867.189941,2867.189941,3560090000
2019-04-02,2868.239990,2872.899902,2858.750000,2867.239990,2867.239990,3267210000
2019-04-03,2876.090088,2885.250000,2865.169922,2873.399902,2873.399902,3570000000
2019-04-04,2873.989990,2881.280029,2867.139893,2879.389893,2879.389893,3038740000
2019-04-05,2884.159912,2893.239990,2882.989990,2892.739990,2892.739990,3155970000
2019-04-08,2888.459961,2895.949951,2880.780029,2895.770020,2895.770020,3056460000
2019-04-09,2886.580078,2886.879883,2873.330078,2878.199951,2878.199951,3032480000
2019-04-10,2881.370117,2889.709961,2879.129883,2888.209961,2888.209961,3092230000
2019-04-11,2891.919922,2893.419922,2881.989990,2888.320068,2888.320068,2970650000
2019-04-12,2900.860107,2910.540039,2898.370117,2907.409912,2907.409912,3726050000
2019-04-15,2908.320068,2909.600098,2896.479980,2905.580078,2905.580078,3114530000
2019-04-16,2912.260010,2916.060059,2900.709961,2907.060059,2907.060059,3403120000
2019-04-17,2916.040039,2918.000000,2895.449951,2900.449951,2900.449951,3648100000
2019-04-18,2904.810059,2908.399902,2891.899902,2905.030029,2905.030029,3507100000
2019-04-22,2898.780029,2909.510010,2896.350098,2907.969971,2907.969971,3010130000
2019-04-23,2909.989990,2936.310059,2908.530029,2933.679932,2933.679932,3674480000
2019-04-24,2934.000000,2936.830078,2926.050049,2927.250000,2927.250000,3468480000
2019-04-25,2928.989990,2933.100098,2912.840088,2926.169922,2926.169922,3440010000
2019-04-26,2925.810059,2939.879883,2917.560059,2939.879883,2939.879883,3264390000
2019-04-29,2940.580078,2949.520020,2939.350098,2943.030029,2943.030029,3150390000
2019-04-30,2937.139893,2948.219971,2924.110107,2945.830078,2945.830078,3939760000
2019-05-01,2952.330078,2954.129883,2923.360107,2923.729980,2923.729980,3669330000
2019-05-02,2922.159912,2931.679932,2900.500000,2917.520020,2917.520020,3802290000
2019-05-03,2929.209961,2947.850098,2929.209961,2945.639893,2945.639893,3357180000
2019-05-06,2908.889893,2937.320068,2898.209961,2932.469971,2932.469971,3203260000
2019-05-07,2913.030029,2913.030029,2862.600098,2884.050049,2884.050049,3793060000
2019-05-08,2879.610107,2897.959961,2873.280029,2879.419922,2879.419922,3543110000
2019-05-09,2859.840088,2875.969971,2836.399902,2870.719971,2870.719971,3659050000
2019-05-10,2863.100098,2891.310059,2825.389893,2881.399902,2881.399902,3566780000
2019-05-13,2840.189941,2840.189941,2801.429932,2811.870117,2811.870117,3900270000
2019-05-14,2820.120117,2852.540039,2820.120117,2834.409912,2834.409912,3354860000
2019-05-15,2820.379883,2858.679932,2815.080078,2850.959961,2850.959961,3140900000
2019-05-16,2855.800049,2892.149902,2855.800049,2876.320068,2876.320068,3338470000
2019-05-17,2858.600098,2885.479980,2854.229980,2859.530029,2859.530029,3316040000
2019-05-20,2841.939941,2853.860107,2831.290039,2840.229980,2840.229980,3293750000
2019-05-21,2854.020020,2868.879883,2854.020020,2864.360107,2864.360107,3223050000
2019-05-22,2856.060059,2865.469971,2851.110107,2856.270020,2856.270020,3194000000
2019-05-23,2836.699951,2836.699951,2805.489990,2822.239990,2822.239990,3899320000
2019-05-24,2832.409912,2841.360107,2820.189941,2826.060059,2826.060059,2889230000
2019-05-28,2830.030029,2840.510010,2801.580078,2802.389893,2802.389893,4146980000
2019-05-29,2790.250000,2792.030029,2766.060059,2783.020020,2783.020020,3701110000
2019-05-30,2786.939941,2799.000000,2776.739990,2788.860107,2788.860107,3276030000
2019-05-31,2766.149902,2768.979980,2750.520020,2752.060059,2752.060059,3982670000
